number|headword|en|ru|tk
1367|交|hand in; pay; make friends; meet|сдавать; платить; заводить знакомства; пересекаться|tabşyrmak; tölemek; dostlaşmak; kesişmek
1368|骄傲|proud; arrogant; pride|гордый; высокомерный; гордость|buýsançly; tekepbir; buýsanç
1369|交警|traffic police officer|сотрудник дорожной полиции|ýol polisiýasynyň işgäri
1370|交流|exchange; communicate|обмениваться; общаться|alyşmak; aragatnaşyk etmek
1371|郊区|suburbs; outskirts|пригород; окраина|şäheriň etegi; şäherýaka ýer
1372|交通|traffic; transportation|транспорт; движение|ulag; ýol hereketi
1373|教练|coach; instructor|тренер; инструктор|tälimçi; türgenleşdiriji
1374|教师|teacher|преподаватель; учитель|mugallym
1375|教授|professor|профессор|professor
1376|教学|teaching; instruction|преподавание; обучение|okuw; okatmak
1377|教育|education; educate|образование; воспитывать; обучать|bilim; terbiýe bermek; okatmak
1378|叫作|be called; be known as|называться|diýlip atlandyrylmak
1379|街道|street; neighbourhood|улица; городской район|köçe; şäher etraby
1380|接受|accept; receive|принимать; воспринимать|kabul etmek
1381|接着|then; next; continue|затем; вслед за этим; продолжать|soň; yzyndan; dowam etmek
1382|结果|result; outcome; as a result|результат; итог; в результате|netije; netijede
1383|节假日|public holidays; days off|праздничные и выходные дни|baýram we dynç günleri
1384|节约|save; economise|экономить; беречь|tygşytlamak; aýawly ulanmak
1385|结账|settle the bill; pay up|рассчитываться; оплачивать счёт|hasaplaşmak; hasaby tölemek
1386|解释|explain; interpret|объяснять; толковать|düşündirmek; düşündiriş bermek
1387|今后|from now on; henceforth|в дальнейшем; впредь|mundan beýläk; geljekde
1388|仅|only; merely|только; лишь|diňe; bary-ýogy
1389|尽管|although; despite; feel free to|хотя; несмотря на; смело (делайте)|garamazdan; bolsa-da; arkaýyn
1390|仅仅|only; just|только; всего лишь|diňe; diňe bir
1391|紧张|nervous; tense; tight|нервный; напряжённый; стеснённый|tolgunýan; dartgynly; gysby
1392|进入|enter; go into|входить; вступать|girmek; aralaşmak
1393|进行|carry out; proceed|проводить; осуществлять; идти|geçirmek; amala aşyrmak; dowam etmek
1394|禁止|forbid; prohibit|запрещать|gadagan etmek
1395|精彩|wonderful; brilliant; exciting|замечательный; яркий; захватывающий|ajaýyp; gyzykly; täsirli
1396|经济|economy; economical|экономика; экономичный|ykdysadyýet; tygşytly
1397|京剧|Peking opera|пекинская опера|Pekin operasy
1398|经历|experience; go through; experience of life|переживать; проходить через; жизненный опыт|başdan geçirmek; başdan geçirilen waka
1399|经验|experience; practical knowledge|опыт; практические знания|tejribe; amaly bilim
1400|警察|police; police officer|полиция; полицейский|polisiýa; polisiýa işgäri
1401|景点|scenic spot; tourist attraction|достопримечательность|gözel ýer; syýahatçylyk mekany
1402|景区|scenic area; tourist site|живописный район; туристическая зона|gözel tebigatly ýer; syýahatçylyk zolagy
1403|景色|scenery; view|пейзаж; вид|tebigy görnüş; manzara
1404|竟然|unexpectedly; to one's surprise|неожиданно; оказывается; даже|garaşylmadyk ýagdaýda; geň galaýmaly
1405|竞争|compete; competition|конкурировать; конкуренция|bäsleşmek; bäsdeşlik
1406|镜子|mirror|зеркало|aýna
1407|究竟|after all; exactly; on earth (in a question)|всё-таки; в конце концов; же (в вопросе)|aslynda; ahyry; anyk
1408|就是|exactly; precisely; that is|именно; как раз; то есть|hut; edil; ýagny
1409|举|raise; lift; cite|поднимать; приводить (пример)|galdyrmak; mysal getirmek
1410|举办|organise; hold (an event)|организовывать; проводить|guramak; geçirmek
1411|举例|give an example|приводить пример|mysal getirmek
1412|举行|hold; conduct (an event)|проводить мероприятие|çäre geçirmek
1413|聚|gather; get together|собираться; объединяться|ýygnanmak; jemlenmek
1414|聚餐|have a meal together|вместе обедать; собираться за столом|bilelikde naharlanmak
1415|聚会|get together; gathering; party|встречаться; встреча; вечеринка|ýygnanyşmak; duşuşyk; oturylyşyk
1416|拒绝|refuse; reject|отказывать; отвергать|ret etmek; boýun gaçyrmak
1417|距离|distance; be apart from|расстояние; отстоять от|aralyk; aradaşlyk
1418|剧院|theatre|театр|teatr
1419|开玩笑|joke; make fun|шутить; подшучивать|degişmek; oýun etmek
1420|看法|opinion; point of view|мнение; точка зрения|pikir; garaýyş
1421|烤|roast; bake; grill|жарить; запекать|gowurmak; peçde bişirmek
1422|考虑|consider; think over|обдумывать; учитывать|oýlanmak; göz öňünde tutmak
1423|考生|examination candidate|экзаменуемый; абитуриент|synag tabşyrýan; dalaşgär
1424|棵|measure word for trees and plants|счётное слово для деревьев и растений|agaçlar we ösümlikler üçin sanaw sözi
1425|科技|science and technology|наука и техника|ylym we tehnologiýa
1426|科学|science; scientific|наука; научный|ylym; ylmy
1427|咳|cough|кашлять|üsgürmek
1428|咳嗽|cough|кашлять; кашель|üsgürmek; üsgülewük
1429|可惜|a pity; regrettable|жаль; досадный|gynandyryjy; arman
1430|克|gram|грамм|gram
1431|课程|course; curriculum|учебный курс; учебная программа|okuw dersi; okuw maksatnamasy
1432|客气|polite; courteous; stand on ceremony|вежливый; церемониться|sypaýy; çekinmek
1433|课堂|classroom; class session|класс; занятие|synp otagy; sapak
1434|客厅|living room; sitting room|гостиная|myhman otagy
1435|肯定|affirm; certain; definitely|утверждать; определённый; несомненно|tassyklamak; anyk; elbetde
1436|空|empty; hollow; in vain|пустой; полый; напрасно|boş; içi boş; biderek
1437|空气|air|воздух|howa
1438|恐怕|probably; I am afraid that|боюсь, что; вероятно|ähtimal; öýdýän; gorkýaryn welin
1439|空|free time; vacancy; leave vacant|свободное время; незанятый; освобождать|boş wagt; boş orun; boşatmak
1440|口语|spoken language; oral expression|устная речь; разговорный язык|gepleşik dili; dilden sözleýiş
1441|苦|bitter; hard; painful|горький; тяжёлый; мучительный|ajy; kyn; agyr
1442|快餐|fast food; quick meal|фастфуд; быстрое питание|çalt taýýarlanýan nahar
1443|快递|express delivery; courier service|экспресс-доставка; курьерская служба|çalt eltip bermek; kurýer hyzmaty
1444|快速|fast; rapid|быстрый; скорый|çalt; tiz
1445|困|sleepy; trapped; in difficulty|сонный; загнанный; затруднённый|ukuly; gabalan; kynçylykly
1446|困难|difficult; difficulty|трудный; затруднение|kyn; kynçylyk
1447|拉|pull; drag; play (a bowed instrument)|тянуть; тащить; играть на смычковом инструменте|çekmek; süýremek; kirişli guraly çalmak
1448|垃圾|rubbish; garbage|мусор|hapa; zibil
1449|辣|spicy; hot (taste)|острый (на вкус)|ajy; burçly
1450|来不及|not have time; be too late|не успевать; слишком поздно|ýetişmezlik; wagt ýetmezlik
1451|来得及|have enough time; be in time|успевать; иметь достаточно времени|ýetişmek; wagt bolmak
1452|懒|lazy|ленивый|ýalta
1453|浪费|waste; squander|тратить впустую; расточительство|isrip etmek; biderek sarp etmek
1454|浪漫|romantic|романтический|romantik
1455|老虎|tiger|тигр|gaplaň
1456|老家|hometown; family home|родные места; отчий дом|dogduk mekan; ata öýi
1457|老年|old age|старость; пожилой возраст|garrylyk; gartaşan ýaş
1458|老是|always; all the time|всё время; постоянно|hemişe; elmydama
1459|冷静|calm; cool-headed|спокойный; хладнокровный|asuda; sowukganly
1460|理发|have or give a haircut|стричь волосы; стричься|saç kesmek; saçyny kesdirmek
1461|理解|understand; comprehend|понимать; осмыслять|düşünmek; aňlamak
1462|礼貌|politeness; polite|вежливость; вежливый|sypaýylyk; sypaýy
1463|理想|ideal; aspiration; idealistic|идеал; мечта; идеальный|arzuw; maksat; kämil
1464|厉害|formidable; severe; impressive|сильный; суровый; впечатляющий|güýçli; agyr; ussat
1465|力气|physical strength; energy|сила; физическая энергия|güýç; kuwwat
1466|例如|for example|например|mysal üçin
1467|例子|example; instance|пример|mysal
1468|俩|two; the two of them|двое; оба|iki adam; ikisi
1469|连|connect; even; including|соединять; даже; вместе с|birleşdirmek; hatda; bilen bile
1470|联系|contact; connection; relate|связываться; связь; связывать|habarlaşmak; aragatnaşyk; baglanyşdyrmak
1471|凉|cool; chilly|прохладный; остывший|salkyn; sowan
1472|量|measure|измерять|ölçemek
1473|两2|liang; Chinese weight unit (50 g in mainland China)|лян; китайская мера веса (50 г в КНР)|lýan; Hytaýyň agram ölçegi (HHR-de 50 g)
1474|亮|bright; light; shine|светлый; яркий; светиться|ýagty; ýalpyldawuk; ýagty saçmak
1475|列|row; line; measure word for trains|ряд; колонна; счётное слово для поездов|hatar; otlular üçin sanaw sözi
1476|零下|below zero|ниже нуля|noldan aşak
1477|零花钱|pocket money|карманные деньги|jübülik pul
1478|零钱|small change; loose coins|мелочь; разменные деньги|ownuk pul
1479|零食|snacks|перекус; снеки|ýeňil iýmit; ownuk-uşak iýmitler
1480|另|another; other; separately|другой; отдельно|başga; aýratyn
1481|另外|another; in addition|другой; кроме того|başga; mundan başga-da
1482|留|stay; keep; leave behind|оставаться; оставлять; сохранять|galmak; goýmak; saklamak
1483|流|flow; stream|течь; поток|akmak; akym
1484|流利|fluent; smoothly spoken|беглый; свободный (о речи)|suwara; erkin gepleýän
1485|留下|leave behind; stay behind|оставлять; оставаться|goýup gitmek; galmak
1486|流行|popular; in fashion; spread|популярный; быть в моде; распространяться|meşhur; ýörgünli; ýaýramak
1487|路过|pass by; pass through|проходить мимо; проезжать через|ýanyndan geçmek; üstünden geçmek
1488|旅馆|hotel; inn|гостиница; постоялый двор|myhmanhana
1489|旅客|traveller; passenger|путешественник; пассажир|syýahatçy; ýolagçy
1490|旅行|travel; journey|путешествовать; путешествие|syýahat etmek; syýahat
1491|律师|lawyer|адвокат; юрист|aklawçy; hukukçy
1492|乱|disorderly; confused; indiscriminately|беспорядочный; путаный; как попало|tertipsiz; bulaşyk; başly-barat
1493|落|fall; drop; decline|падать; опускаться|gaçmak; aşak düşmek
1494|麻烦|troublesome; trouble; bother|хлопотный; неприятность; беспокоить|aladasy köp; kynçylyk; biynjalyk etmek
1495|馒头|steamed bun without filling|маньтоу; паровая булочка без начинки|mantou; içi doldurylmadyk bug çöregi
1496|满|full; filled; complete|полный; наполненный; достигший|doly; dolan; tamam bolan
1497|毛巾|towel|полотенце|polotensa; süpürgiç
1498|毛衣|sweater; woollen jumper|свитер; вязаная кофта|switer; ýüň köýnek
1499|帽子|hat; cap|шапка; шляпа; головной убор|başgap; telpek
1500|美|beautiful; beauty|красивый; красота|owadan; gözellik
1501|美好|beautiful; wonderful; happy|прекрасный; счастливый|ajaýyp; gözel; bagtly
1502|美景|beautiful scenery|красивый пейзаж|gözel tebigy görnüş
1503|美丽|beautiful|красивый; прекрасный|owadan; gözel
1504|美食|delicious food; fine cuisine|вкусная еда; изысканная кухня|tagamly nahar; ajaýyp tagamlar
1505|梦|dream|сон; сновидение; мечта|düýş; arzuw
1506|梦想|dream; aspire to|мечта; мечтать|arzuw; arzuw etmek
1507|密码|password; code|пароль; код|açarsöz; kod
1508|免费|free of charge|бесплатный; бесплатно|mugt
1509|面对|face; confront|быть лицом к; сталкиваться с|ýüzbe-ýüz bolmak; ýüzlenmek
1510|面试|interview; attend an interview|собеседование; проходить собеседование|söhbetdeşlik; söhbetdeşlikden geçmek
1511|秒|second (time unit)|секунда|sekunt
1512|民族|ethnic group; nationality; nation|этническая группа; народ; нация|millet; halk
1513|末|end; final part|конец; последняя часть|ahyr; soň
1514|母女|mother and daughter|мать и дочь|ene bilen gyz
1515|母亲|mother|мать|eje; ene
1516|母子|mother and son|мать и сын|ene bilen ogul
1517|目标|goal; target|цель; ориентир|maksat; nyşana
1518|目的|purpose; aim|цель; намерение|maksat; niýet
1519|目的地|destination|место назначения|baryljak ýer; ahyrky nokat
1520|目前|at present; currently|в настоящее время; сейчас|häzirki wagtda; häzir
1521|耐心|patience; patient|терпение; терпеливый|sabyr; sabyrly
1522|南部|southern part; the south|южная часть; юг|günorta bölegi; günorta
1523|难道|could it be that...? (rhetorical question)|разве; неужели|eýsem; şeýlemi (ritoriki sorag)
1524|男士|gentleman; man (polite)|мужчина; господин|jenap; erkek adam
1525|难受|feel unwell; feel upset|плохо себя чувствовать; тяжело переживать|özüňi erbet duýmak; gynanmak
1526|难忘|unforgettable|незабываемый|ýatdan çykmajak
1527|男性|male; men|мужской пол; мужчины|erkek; erkekler
1528|内|inside; within|внутри; в пределах|içinde; çäginde
1529|内容|content; substance|содержание|mazmun
1530|内心|inner feelings; one's heart|внутренний мир; душа|içki dünýä; ýürek
1531|能否|whether or not one can|можно ли; способен ли|edip bilermi; mümkinmi
1532|能够|can; be able to|мочь; быть в состоянии|başarmak; edip bilmek
1533|能力|ability; capability|способность; умение|ukyp; başarnyk
1534|嗯|mm; yes; uh-huh (response)|м-м; угу; да (отклик)|hüm; hawa (jogap seslenmesi)
1535|年底|end of the year|конец года|ýylyň ahyry
1536|年龄|age|возраст|ýaş
1537|农村|countryside; rural area|сельская местность; деревня|oba ýerleri; oba
1538|弄|do; handle; make|делать; заниматься; устраивать|etmek; işlemek; ýasamak
1539|女性|female; women|женский пол; женщины|aýal; zenanlar
1540|暖和|warm|тёплый|ýyly
1541|偶尔|occasionally; once in a while|изредка; иногда|käwagt; käte
1542|拍|pat; clap; shoot (a photo or film)|хлопать; похлопывать; снимать|kakmak; el çarpmak; surata düşürmek
1543|排|arrange; line up; row; discharge|расставлять; выстраивать; ряд; выводить|düzmek; hatara goýmak; hatar; çykarmak
1544|牌|sign; card; brand|табличка; карта; марка|bellik tagtasy; kart; söwda belgisi
1545|排队|queue; line up|стоять в очереди; выстраиваться|nobata durmak; hatara düzülmek
1546|排球|volleyball|волейбол|woleýbol
1547|牌子|signboard; brand|вывеска; марка; бренд|ýazgyly tagta; söwda belgisi
1548|判断|judge; determine; judgement|судить; определять; суждение|netije çykarmak; kesgitlemek
1549|陪|accompany; keep someone company|сопровождать; составлять компанию|ýanynda bolmak; ýoldaş bolmak
1550|批评|criticise; criticism|критиковать; критика|tankytlamak; tankyt
1551|皮肤|skin|кожа|deri
1552|脾气|temper; disposition|характер; нрав; вспыльчивость|häsiýet; gylyk
1553|皮鞋|leather shoes|кожаная обувь|deri aýakgap
1554|篇|measure word for articles and written works|счётное слово для статей и текстов|makalalar we ýazuw eserleri üçin sanaw sözi
1555|片|slice; piece; sheet; expanse|ломтик; кусочек; лист; полоса|dilim; bölek; ýaprak; giň ýer
1556|乒乓球|table tennis; ping-pong|настольный теннис|stol tennisi
1557|平常|ordinary; usual; usually|обычный; повседневный; обычно|adaty; gündelik; adatça
1558|破|broken; torn; break|сломанный; рваный; ломать|döwük; ýyrtyk; döwmek
1559|葡萄|grape; grapes|виноград|üzüm
1560|葡萄酒|wine; grape wine|виноградное вино|üzüm çakyry
1561|普遍|widespread; universal|повсеместный; распространённый|giň ýaýran; umumy
1562|普通|ordinary; common|обычный; простой|adaty; ýönekeý
1563|普通话|Standard Mandarin Chinese|путунхуа; нормативный китайский язык|putunhua; standart hytaý dili
1564|期|period; term; issue|период; срок; выпуск|döwür; möhlet; sany
1565|期末|end of a school term|конец семестра|okuw döwrüniň ahyry
1566|期中|middle of a school term|середина семестра|okuw döwrüniň ortasy
1567|其次|secondly; next|во-вторых; затем|ikinjiden; soňra
1568|其中|among them; in it|среди них; в том числе|olaryň arasynda; şol sanda
1569|起到|serve; play (a role or effect)|играть роль; оказывать действие|wezipäni ýerine ýetirmek; täsir etmek
1570|气|air; gas; breath; anger|воздух; газ; дыхание; гнев|howa; gaz; dem; gahar
1571|气候|climate|климат|howa şertleri; klimat
1572|汽水|carbonated soft drink; soda|газированный напиток|gazly içgi
1573|气温|air temperature|температура воздуха|howanyň temperaturasy
1574|千克|kilogram|килограмм|kilogram
1575|千万|ten million; by all means; be sure to|десять миллионов; обязательно; ни в коем случае (с отрицанием)|on million; hökman; hergiz (inkär bilen)
1576|签证|visa|виза|wiza
1577|前方|ahead; in front|впереди; передняя сторона|öňde; öň tarap
1578|前后|front and back; before and after; approximately|спереди и сзади; до и после; около|öň we yz; öňünden we soňundan; töweregi
1579|强|strong; powerful|сильный; мощный|güýçli; kuwwatly
1580|敲|knock; tap; strike|стучать; ударять|kakmak; urmak
1581|桥|bridge|мост|köpri
1582|巧|skilful; clever; coincidental|умелый; искусный; случайно совпавший|ussat; ugurtapyjy; gabat gelen
1583|巧克力|chocolate|шоколад|şokolad
1584|亲戚|relative; relatives|родственник; родня|garyndaş; dogan-garyndaş
1585|琴|stringed musical instrument; piano|струнный музыкальный инструмент; фортепиано|kirişli saz guraly; pianino
1586|轻|light; gentle; slight|лёгкий; негромкий; незначительный|ýeňil; ýuwaş; az
1587|青年|young people; youth|молодёжь; молодой человек|ýaşlar; ýaş adam
1588|轻松|relaxed; easy; effortless|лёгкий; непринуждённый; спокойный|arkaýyn; ýeňil; rahat
1589|情况|situation; circumstances|ситуация; обстоятельства|ýagdaý; şertler
1590|庆祝|celebrate|праздновать; отмечать|bellemek; dabaralandyrmak
1591|球队|sports team (ball games)|спортивная команда по игре с мячом|top oýny topary
1592|球迷|sports fan (ball games)|болельщик игр с мячом|top oýunlarynyň janköýeri
1593|区|district; area; region|район; зона; область|etrap; zolak; sebit
1594|区别|difference; distinguish|различие; различать|tapawut; tapawutlandyrmak
1595|取|take; get; withdraw|брать; получать; снимать (деньги)|almak; çykarmak (pul)
1596|取得|obtain; achieve|получать; достигать|almak; gazanmak
1597|取消|cancel; abolish|отменять; упразднять|ýatyrmak; bes etmek
1598|全|whole; complete; all|весь; полный; целиком|tutuş; doly; ähli
1599|全部|all; the whole; entirely|всё; целиком; полностью|ählisi; tutuş; bütinleý
1600|全都|all; without exception|все; без исключения|hemmesi; ählisi
1601|全球|the whole world; global|весь мир; всемирный|bütin dünýä; dünýä möçberli
1602|全身|whole body|всё тело|tutuş beden
1603|缺|lack; be short of; be missing|недоставать; испытывать недостаток|ýetmezlik; kem bolmak
1604|缺点|shortcoming; weakness|недостаток; слабая сторона|kemçilik; gowşak tarap
1605|缺少|lack; be short of|не хватать; недоставать|ýetmezlik; azlyk etmek
1606|却|yet; but; however|однако; но; всё же|emma; ýöne; bolsa-da
1607|确实|indeed; really; certain|действительно; несомненный|hakykatdan; dogrudan; anyk
1608|然而|however; nevertheless|однако; тем не менее|emma; şeýle-de bolsa
1609|热闹|lively; bustling; festive|оживлённый; шумный; весёлый|janly; şowhunly; gyzgalaňly
1610|人生|human life; one's life|человеческая жизнь; жизненный путь|adam ömri; durmuş
1611|人数|number of people|число людей|adam sany
1612|人员|personnel; staff; people|персонал; сотрудники; лица|işgärler; adamlar
1613|任何|any; whatever|любой; какой бы то ни было|islendik; her hili
1614|任务|task; mission; assignment|задача; задание; миссия|wezipe; tabşyryk
1615|扔|throw; throw away|бросать; выбрасывать|zyňmak; taşlamak
1616|仍|still; yet|по-прежнему; всё ещё|henizem; öňküsi ýaly
1617|仍然|still; as before|по-прежнему; всё ещё|henizem; öňküsi ýaly
1618|日常|daily; everyday|ежедневный; повседневный|gündelik; adaty
1619|日记|diary; journal|дневник|gündelik depder
1620|日期|date|дата|sene
1621|日子|day; days; life|день; дни; жизнь|gün; günler; durmuş
1622|入|enter; go into|входить; поступать|girmek; kabul edilmek
1623|入口|entrance|вход|girelge
1624|入学|enter a school; enrol|поступать в учебное заведение|okuwa girmek
1625|入住|check in; move in|заселяться; въезжать|ýerleşmek; göçüp barmak
1626|散步|take a walk; stroll|прогуливаться; гулять|gezelenç etmek
1627|扫码|scan a code|сканировать код|kody skanirlemek
1628|森林|forest|лес|tokaý
1629|商量|discuss; consult|совещаться; обсуждать|maslahatlaşmak; ara alyp maslahatlaşmak
1630|商品|goods; merchandise|товар|haryt
1631|伤心|sad; heartbroken|печальный; убитый горем|gynançly; ýüregi gysýan
1632|上门|visit at home; come to one's door|приходить на дом; наносить визит|öýüne barmak; gapysyna gelmek
1633|稍|slightly; a little|немного; слегка|biraz; sähel
1634|稍微|slightly; a little|немного; слегка|biraz; sähelçe
1635|少见|rare; seldom seen|редкий; редко встречающийся|seýrek; az duş gelýän
1636|少量|small amount|небольшое количество|az mukdar
1637|少数|minority; a small number|меньшинство; небольшое число|azlyk; az sanly
1638|少年|young person; adolescent|подросток; юноша|ýetginjek; ýaş oglan
1639|社会|society|общество|jemgyýet
1640|摄氏度|degree Celsius|градус Цельсия|Selsiý derejesi
1641|身|body; oneself; measure word for a set of clothing|тело; сам; счётное слово для комплекта одежды|beden; özi; eşik toplumy üçin sanaw sözi
1642|深|deep; profound; dark (colour)|глубокий; глубокий по смыслу; тёмный|çuň; düýpli; goýy
1643|身份证|identity card; ID|удостоверение личности|şahsyýetnama; şahsyýeti tassyklaýan resminama
1644|申请|apply; make an application|подавать заявление; ходатайствовать|arza bermek; ýüz tutmak
1645|甚至|even; so much so that|даже; вплоть до того что|hatda; şeýle bir
1646|生1|give birth; grow; produce; arise|рождать; расти; производить; возникать|dogurmak; ösmek; döretmek; ýüze çykmak
1647|生2|raw; uncooked; unfamiliar|сырой; неприготовленный; незнакомый|çig; bişmedik; nätanyş
1648|生命|life; living existence|жизнь; живое существование|ýaşaýyş; jan; ömür
1649|生意|business; trade|бизнес; торговля|söwda; telekeçilik
1650|省1|province|провинция|welaýat
1651|剩|remain; be left over|оставаться; быть в остатке|galmak; artyp galmak
1652|失败|fail; failure|терпеть неудачу; провал|şowsuz bolmak; şowsuzlyk
1653|师傅|master worker; respectful address to a skilled worker|мастер; уважительное обращение к работнику|ussa; hünärmene hormat bilen ýüzlenme
1654|失去|lose; be deprived of|терять; лишаться|ýitirmek; mahrum bolmak
1655|师生|teachers and students|учителя и учащиеся|mugallymlar we okuwçylar
1656|失望|disappointed; lose hope|разочаровываться; терять надежду|lapykeç bolmak; umydyny ýitirmek
1657|十分|very; extremely|очень; чрезвычайно|örän; diýseň
1658|实际|actual; practical; reality|фактический; практический; действительность|hakyky; amaly; hakykat
1659|时间表|timetable; schedule|расписание; график|wagt tertibi; meýilnama
1660|实际上|in fact; actually|фактически; на самом деле|aslynda; hakykatda
1661|食品|food products; foodstuffs|продукты питания|azyk önümleri
1662|食堂|canteen; dining hall|столовая|naharhana
1663|食物|food|еда; пища|iýmit; nahar
1664|实在|really; truly; honest; substantial|действительно; в самом деле; честный; настоящий|hakykatdan; dogrudan; dogruçyl; hakyky
1665|十字路口|crossroads; intersection|перекрёсток|çatryk
1666|使|make; cause; enable|заставлять; побуждать; делать так, чтобы|sebäp bolmak; mejbur etmek; mümkinçilik bermek
1667|使馆|embassy; diplomatic mission|посольство; дипломатическая миссия|ilçihana
1668|使用|use; employ|использовать; применять|ulanmak; peýdalanmak
1669|市场|market|рынок|bazar
1670|是否|whether; whether or not|ли; является ли|bolýarmy; ýa-da ýokmy
1671|适合|suit; be suitable for|подходить; соответствовать|laýyk gelmek; ýaramak
1672|世纪|century|век; столетие|asyr
1673|视频|video|видео|wideo
1674|市区|urban area; city proper|городская территория; центральная часть города|şäheriň içi; şäher çägi
1675|试题|examination question|экзаменационное задание|synag soragy; synag tabşyrygy
1676|适应|adapt to; adjust to|приспосабливаться; адаптироваться|uýgunlaşmak; öwrenişmek
1677|收费|charge a fee|взимать плату|töleg almak
1678|收入|income; revenue|доход|girdeji
1679|收拾|tidy up; put in order; pack up|прибирать; приводить в порядок; собирать вещи|tertibe salmak; ýygnamak
1680|收听|listen to a broadcast|слушать радио или передачу|ýaýlymy diňlemek; radio diňlemek
1681|首|head; first; measure word for songs and poems|голова; первый; счётное слово для песен и стихов|baş; ilkinji; aýdymlar we goşgular üçin sanaw sözi
1682|首都|capital city|столица|paýtagt
1683|首先|first of all|прежде всего; во-первых|ilki bilen; birinjiden
1684|受不了|cannot stand; cannot bear|не выносить; не мочь терпеть|çydap bilmezlik
1685|售票员|ticket seller; conductor|кассир по продаже билетов; кондуктор|petek satyjy; konduktor
1686|受伤|be injured; get hurt|получать травму; быть раненым|şikes almak; ýaralanmak
1687|输|lose (a contest); transport|проигрывать; перевозить|ýeňilmek; daşamak
1688|熟|cooked; ripe; familiar|готовый; спелый; знакомый|bişen; ýetişen; tanyş
1689|熟悉|be familiar with; know well|хорошо знать; быть знакомым с|gowy bilmek; tanyş bolmak
1690|暑假|summer vacation|летние каникулы|tomusky dynç alyş
1691|数|number; figure; several|число; количество; несколько|san; mukdar; birnäçe
1692|数量|quantity; amount|количество|mukdar; san
1693|树林|woods; grove|лес; роща|tokaý; agaçlyk
1694|数字|number; digit; numerical|число; цифра; цифровой|san; sifr; sanly
1695|帅|handsome; smart-looking|красивый; статный (о мужчине)|gelşikli; syratly
1696|顺便|on the way; conveniently; while at it|заодно; попутно|ugruna; ýolugra
1697|顺利|smooth; successful; without difficulty|успешный; гладко; без затруднений|şowly; üstünlikli; bökdençsiz
1698|顺序|order; sequence|порядок; последовательность|tertip; yzygiderlilik
1699|说法|way of saying; account; explanation|выражение; версия; объяснение|aýdylyş; düşündiriş; garaýyş
1700|说明|explain; illustrate; explanation|объяснять; свидетельствовать; пояснение|düşündirmek; görkezmek; düşündiriş
1701|说明书|instruction manual|инструкция; руководство|gollanma; düşündiriş haty
1702|硕士|master's degree; holder of a master's degree|магистр; магистерская степень|magistr; magistr derejesi
1703|死|die; dead|умирать; мёртвый|ölmek; öli
1704|速度|speed; rate|скорость; темп|tizlik; depgin
1705|塑料|plastic|пластмасса; пластик|plastmassa; plastik
1706|酸|sour; aching; acid|кислый; ноющий; кислота|turşy; syzlaýan; kislota
1707|酸奶|yogurt|йогурт; кисломолочный напиток|gatyk; ýogurt
1708|算|calculate; count as; reckon|считать; вычислять; считать за|hasaplamak; hasap etmek
1709|随便|as one pleases; casual; careless|как угодно; непринуждённый; небрежный|isläniň ýaly; arkaýyn; geleňsiz
1710|随着|along with; as|вслед за; по мере того как|bilen birlikde; baglylykda
1711|孙女|granddaughter (son's daughter)|внучка (дочь сына)|agtyk gyz (ogluň gyzy)
1712|孙子|grandson (son's son)|внук (сын сына)|agtyk oglan (ogluň ogly)
1713|所有|all; everything; possess|все; всё; владеть|ähli; hemme; eýe bolmak
1714|台|platform; stage; measure word for machines|платформа; сцена; счётное слово для машин|münber; sahna; enjamlar üçin sanaw sözi
1715|抬|lift; raise; carry together|поднимать; нести вдвоём|galdyrmak; bile götermek
1716|抬头|raise one's head; look up|поднимать голову; смотреть вверх|başyňy galdyrmak; ýokary seretmek
1717|态度|attitude; manner|отношение; позиция|garaýyş; özüni alyp baryş
1718|弹|play (a stringed instrument); pluck; flick|играть на струнном инструменте; щипать; щёлкать|saz guralyny çalmak; kiriş kakmak; barmak bilen kakmak
1719|谈|talk; discuss|беседовать; обсуждать|gürrüň etmek; maslahatlaşmak
1720|汤|soup; broth|суп; бульон|çorba; gaýnatma
1721|躺|lie down; recline|лежать; ложиться|ýatmak; gyşarmak
1722|趟|measure word for trips and journeys|счётное слово для поездок и проходов|saparlary we gidip-gelmeleri sanaýan söz
1723|讨论|discuss; discussion|обсуждать; обсуждение|ara alyp maslahatlaşmak; maslahat
1724|讨厌|dislike; hate; annoying|не любить; ненавидеть; надоедливый|halamazlyk; ýigrenmek; iriziji
1725|特点|characteristic; distinguishing feature|особенность; характерная черта|aýratynlyk; häsiýetli alamat
1726|提|carry in the hand; raise; mention|нести в руке; поднимать; упоминать|elde götermek; galdyrmak; agzamak
1727|提出|put forward; raise (a question)|выдвигать; предлагать; ставить вопрос|öňe sürmek; teklip etmek
1728|提到|mention; refer to|упоминать; говорить о|agzamak; ýatlamak
1729|提供|provide; supply|предоставлять; обеспечивать|üpjün etmek; hödürlemek
1730|提前|in advance; bring forward|заранее; раньше срока; переносить на более раннее время|öňünden; wagtyndan öň
1731|提醒|remind; warn|напоминать; предупреждать|ýatlatmak; duýdurmak
1732|体检|have a medical examination|проходить медосмотр|lukmançylyk barlagyndan geçmek
1733|体温|body temperature|температура тела|beden temperaturasy
1734|体重|body weight|вес тела|beden agramy
1735|填写|fill in; complete (a form)|заполнять (бланк)|doldurmak (resminama)
